Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Name FR,Identifier,Date/Time,TimeStart,TimeEnd,Location,Price,Description,Description FR,Notice,Notice FR,Dag_NL,Dag_FR,Maand_NL,Maand_FR,Status,Imgname
"Balade d'Orlando - Neerpede, la campagne à Dilbeek, Fabrique Neuhaus. Petite balade d’une demi-journée. 6-7km max.",balade-dorlando-neerpede-la-campagne-a-dilbeek-fabrique-neuhaus-petite-balade-dune-demi-journee-6-7km-max,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,6398595717c7b286cb6d435d,false,false,Tue Dec 13 2022 10:52:07 GMT+0000 (Coordinated Universal Time),Tue Dec 13 2022 10:52:07 GMT+0000 (Coordinated Universal Time),Tue Dec 13 2022 10:52:24 GMT+0000 (Coordinated Universal Time),"Balade d'Orlando - Neerpede, la campagne à Dilbeek, Fabrique Neuhaus. Petite balade d’une demi-journée. 6-7km max.",141,Tue Dec 20 2022 12:00:00 GMT+0000 (Coordinated Universal Time),13:00,17:00,Veeweide Station (Metro 5),0,"Trefpunt om 13.00 uur bij station Veeweide (lijn 5).
Een wandeling langs de vijvers van Neerpede, dan het platteland van Dilbeek en we eindigen met de Neuhausfabriek bij Erasmus. Er is een gratis proeverij bij Neuhaus (indien gerestaureerd, Covide oorzaak?). Maar je kunt alleen afnemen wat je koopt (niet verplicht).
Einde uiterlijk rond 17.00 uur, bij het Erasmus metrostation.
Deze route is erg winderig. Denk erover na!","Rendez-vous à 13h à la station Veeweide (Ligne 5).
Promenade le long des étangs de Neerpede, puis la campagne de Dilbeek et nous terminerons par la fabrique Neuhaus près de Erasme. Il y a dégustation gratuite à Neuhaus (si rétablie, cause Covid ?). Mais on ne peut emporter que ce que l’on achète (non obligatoire).
Fin au plus tard vers 17h, au métro Erasme.
Ce trajet est fort exposé aux vents. Songez-y !",Inschrijven per sms: 0496 500 824,Inscription par SMS: 0496 500 824,dinsdag,mardi,december,décembre,Gepubliceerd,sportbewegen.png
Balade d'Orlando : Renbaan van Groenendaal (4 of 8 km),balade-dorlando-renbaan-van-groenendaal-4-of-8-km,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,646341983d67ea1baba7931e,false,false,Tue May 16 2023 08:40:56 GMT+0000 (Coordinated Universal Time),Tue May 16 2023 08:40:56 GMT+0000 (Coordinated Universal Time),Tue May 16 2023 08:46:13 GMT+0000 (Coordinated Universal Time),Balade d'Orlando : Hippodrome de Groenendael (4 ou 8km),,Thu May 18 2023 09:00:00 GMT+0000 (Coordinated Universal Time),11:00,,,,"Laten we deze renbaan gaan ontdekken, die lange tijd verlaten is geweest en die een puur wonder is (ongezien in de balades d'Orlando !!). We dalen af naar de Grande Espinette. We nemen het pad van de Brassine Avenue, de Schone Eik-weg, het Kerselaar Plein, de Cornelius Dreef, om de oude renbaan van Groenendael te bereiken. Wie moe is (4km...!), kan de trein of de Tec-bus nemen naar de brug van Groenendael. Voor de anderen gaan we terug naar de Groenendaeler vallei en keren, via de oude trainingsbaan, terug via de bezemhoek en het Wiener plein (8 km).","Partons à la découverte de cet hippodrome, abandonné depuis longtemps et qui est une pure merveille (inédite dans les Balades d’Orlando !!!). Nous descendrons à la Grande Espinette. Prendrons le sentier de l’avenue Brassine, le sentier Schone Eik-weg, la Kerselaar Plein, la Cornélius Dreef, pour rejoindre l’ancien hippodrome de Groenendael. Ceux qui sont fatigués (4km…!), pourrons prendre le train ou le bus Tec au pont de Groenendael. Pour les autres, on rejoint la vallée de Groenendael et, par l’ancien Hippodrome d'entraînement, rentrerons par le quartier du coin du balai et la place Wiener (8 km).
","Eendaagse wandeling (11u -18u), met picknick. 4 tot 8 km.
Trefpunt aan de halte Inno-Bascule van de bussen Tec en De Lijn, om 11 uur.","Promenade d’une journée (11h-18h), avec pic-nic. 4 à 8 km.
Rdv arrêt Inno-Bascule des bus Tec et De Lijn, à 11h.",donderdag,jeudi,mei,mai,Gepubliceerd,
Balade d'Orlando - Wandeling in de Josaphat Park ongeveer 4 km,balade-dorlando-wandeling-in-de-josaphat-park-ongeveer-4-km,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,637244ad26b4ff651dae0614,false,false,Mon Nov 14 2022 13:37:49 GMT+0000 (Coordinated Universal Time),Mon Nov 14 2022 13:37:49 GMT+0000 (Coordinated Universal Time),Mon Nov 14 2022 13:38:23 GMT+0000 (Coordinated Universal Time),Balade d'Orlando au Parc Josaphat environ 4 km,116,Tue Nov 22 2022 13:00:00 GMT+0000 (Coordinated Universal Time),14:00,17:00,Arrêt Chazal du tram 7,0,"Wandeling door de Schitterende Schaarbeekse park, de Josaphat Park.","Balade à travers le magnifique parc Schaerbeekois, le Parc Josaphat.",Inschrijven per sms: 0496 500 824,Inscription par SMS: 0496 500 824,dinsdag,mardi,november,novembre,Gepubliceerd,natuurdieren.png
Balade d'Orlando : Westhoek (6-8 km max.),balade-dorlando-westhoek-6-8-km-max,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,646dde834c90262f8a22d67a,false,false,Wed May 24 2023 09:53:07 GMT+0000 (Coordinated Universal Time),Wed May 24 2023 09:53:07 GMT+0000 (Coordinated Universal Time),Wed May 24 2023 09:53:21 GMT+0000 (Coordinated Universal Time),Balade d'Orlando : Le Westhoek (6-8 km max.),,Thu May 25 2023 07:45:00 GMT+0000 (Coordinated Universal Time),9:45,19:00,"WestHoek, De Panne (Noordzee)",,"De Westhoek, aan de Franse grens, na De Panne. We gaan naar zee door de Westhoek over te steken. Via een pad dat nieuw is voor Orlando's wandelingen. Dan langs het strand naar De Panne. Terugkeer naar Oostende met tram De Lijn. Einde ten laatste om 19u in het station van Oostende.","Le Westhoek, à la frontière française, après La Panne. Nous irons jusqu’à la mer en traversant le Westhoek. Par un chemin inédit dans les balades d’Orlando. Puis par la plage jusque La Panne. Retour à Ostende par le tram De Lijn. Fin au plus tard vers 19h, à La gare d’Ostende.","Eendaagse wandeling (10u -19u), met picknick. 6 - 8 km.
Afspraak om 9.45 uur in het centraal station (trein Noordstation om 9.51 uur, centrale trein om 9.56 uur en trein Zuidstation om 10.04 uur). Neem de trein naar Oostende. IN DE EERSTE AUTO... In Oostende spreken we af aan de uitgang van de trein (als dat nog niet gebeurd is) en nemen we de tram De Lijn naar het eindpunt in Adinkerk.","Promenade d’une journée (10h-19h), avec pic-nic. 6 à 8 km.
RDV à 9:45h à la gare centrale (gare du Nord train à 9:51, centrale train à 9:56 et gare du midi train à 10:04). Prendre le train pour Ostende. DANS LA PREMIERE VOITURE… A Ostende, nous nous retrouverons à la sortie du train (si ce n’est pas déjà fait) et prendrons le tram De Lijn jusqu’au terminus à Adinkerk.",donderdag,jeudi,mei,mai,Gepubliceerd,
Balade d'Orlando Zoniën - Soignes,balade-dorlando-zonien-soignes,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,63565839631a0c9d548a3195,false,false,Mon Oct 24 2022 09:17:45 GMT+0000 (Coordinated Universal Time),Mon Oct 24 2022 09:19:21 GMT+0000 (Coordinated Universal Time),Mon Oct 24 2022 09:19:25 GMT+0000 (Coordinated Universal Time),Balade d'Orlando,116,Tue Oct 25 2022 05:00:00 GMT+0000 (Coordinated Universal Time),14:00,,Arrêt Coccinelles / Halte Lieveheersbeestjes (tram 8),0,Wandeling van 6 km via de oude Hippodroom van Bosvoorde langs de vijver der verdonken kinderen tot Solvaypark en Wiener,"Balade de 6 km par l'ancien hippodrome de Boitsfort, l'étang des enfants noyés, vers le Parc Solvay et Wiener.",Inschrijven per sms: 0496 500 824,Inscription par SMS: 0496 500 824,dinsdag,mardi,oktober,octobre,Gepubliceerd,natuurdieren.png
Balade d'Orlando : Zoniënwoud,balade-dorlando-zonienwoud,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,645b6bed90308e3c7d6f36c9,false,false,Wed May 10 2023 10:03:25 GMT+0000 (Coordinated Universal Time),Wed May 10 2023 11:01:00 GMT+0000 (Coordinated Universal Time),Wed May 10 2023 11:01:07 GMT+0000 (Coordinated Universal Time),Balade d'Orlando : Forêt de Soignes,,Fri May 12 2023 09:00:00 GMT+0000 (Coordinated Universal Time),11:00,18:00,Zoniënwoud,,"Dagtocht. 6-7km maximum. Neem een picknick mee en... een paraplu... ;-) De wandeling in het bos, als het regent, is zeer aangenaam omdat je alle geuren van het bos meekrijgt... Ik zeg dat voor de verlegen... ;-)","Balade d’une journée. 6-7km maximum. Prenez un pic nic et… un parapluie… ;-) La balade en forêt, quand il pleut, est très agréable parce qu’on récolte toutes les senteurs de la forêt… Je dis ça pour les timorés… ;-)
","Afspraak om 11 uur bushalte De Lijn en Tec, Ma Campagne. Uitstappen aan de halte Ukkel Prins van Oranje. We steken het Zoniënwoud over via het Vuylbeekpad (Ukkel) en komen ten laatste rond 18 uur aan op het Wienerplein (Bosvoorde).","RDV à 11h arrêt bus De Lijn et Tec, Ma Campagne. Descendre arrêt Uccle Prince d’Orange. Nous traverserons la forêt de Soignes par le sentier du Vuylbeek (Uccle) et arriverons à la place Wiener (Boisfort) au plus tard vers 18h.
",vrijdag,vendredi,mei,mai,Gepubliceerd,
BEZOEK met Pepita : Het Antwerp Symphony Orchestra in openlucht (in Antwerpen),bezoek-het-antwerp-symphony-orchestra-in-openlucht-in-antwerpen,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,64e5e7faedf96c6d0b4ee547,false,false,Wed Aug 23 2023 11:05:30 GMT+0000 (Coordinated Universal Time),Wed Aug 23 2023 11:43:17 GMT+0000 (Coordinated Universal Time),Wed Aug 23 2023 11:43:23 GMT+0000 (Coordinated Universal Time),VISITE avec Pepita : L'Orchestre Symphonique d’Anvers en plein air (à Anvers),,Sun Sep 03 2023 07:00:00 GMT+0000 (Coordinated Universal Time),09:00,,"Place Sint-Jansplein, Antwerpen",0,"Ik raad je aan om te gaan luisteren, om 11u, naar het 2023-2024 programma van het Antwerp Symphony Orchestra in de openlucht, inclusief filmmuziekconcerten. Het is een beetje vroeg, maar het is een erg populair concert en daarom erg goed bezocht, dus ik raad je aan om er ruim op tijd te zijn.
Na het concert gaan we een hapje eten, want er zijn verschillende restaurants in de buurt. Afhankelijk van je smaak kun je de kathedraal, het historische centrum, de GROTE MARKT enzovoort bezoeken. Op de terugweg raad ik je aan de tijd te nemen om het prachtige CENTRALE station te verkennen.","Je vous propose d’aller écouter à 11h le programme de 2023-2024 de l’Orchestre Symphonique d’Anvers en plein air avec notamment des concerts de musique de film. C’est un peu tôt, mais c’est un concert très apprécié donc très fréquenté, donc je propose d’être bien à temps.
Après le concert ,nous irons manger, il y plusieurs restaurants dans les alentours. Suivant vos goûts, vous pourrez découvrir la Cathédrale, le centre historique en passant par le GROTE MARKT, etc. Lors du retour, je vous conseille de prendre le temps de découvrir la magnifique gare CENTRAL.
","We nemen de trein naar Antwerpen CENTRAAL (opgelet): Noordstation om 9u10 ; Centraal station om 9u04 ; Zuidstation om 8u59 en dan bus 17.
Mag ik u vragen te reserveren: Jpien.pepita@gmail.com ; 02 231 04 39 ; 0471/215130","Nous prendrons le train pour Anvers CENTRAL (attention) : Gare du Nord à 9h10 ; Gare Centrale à 9h04 ; Gare du midi à 8h59 et ensuite un bus 17.
Puis-je vous demander de réserver : Jpien.pepita@gmail.com ; 02 231 04 39 ; 0471/215130",zondag,dimanche,september,septembre,Gepubliceerd,
BINGO !,bingo,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,68d1540f5dd97c06b771992b,false,false,Mon Sep 22 2025 13:50:07 GMT+0000 (Coordinated Universal Time),Mon Sep 22 2025 13:50:07 GMT+0000 (Coordinated Universal Time),Mon Sep 22 2025 13:50:07 GMT+0000 (Coordinated Universal Time),BINGO !,,Wed Oct 08 2025 11:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,oktober,octobre,Gepubliceerd,
🎱 BINGO ! 🎱,bingo-10,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,692da096eb222d78f67d36de,false,false,Mon Dec 01 2025 14:05:10 GMT+0000 (Coordinated Universal Time),Tue Dec 02 2025 14:15:47 GMT+0000 (Coordinated Universal Time),Tue Dec 02 2025 14:15:47 GMT+0000 (Coordinated Universal Time),🎱 BINGO ! 🎱,,Tue Dec 16 2025 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,dinsdag,mardi,december,decembre,Gepubliceerd,
🎱 BINGO ! 🎱,bingo-11,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,692da0b76e3f9834c7fb2748,false,false,Mon Dec 01 2025 14:05:43 GMT+0000 (Coordinated Universal Time),Tue Dec 02 2025 14:15:28 GMT+0000 (Coordinated Universal Time),Tue Dec 02 2025 14:15:28 GMT+0000 (Coordinated Universal Time),🎱 BINGO ! 🎱,,Wed Dec 10 2025 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,december,decembre,Gepubliceerd,
🎱 BINGO ! 🎱 Copy,bingo-11-copy,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,695d1c5e083ffe2dffe9eb63,false,false,Tue Jan 06 2026 14:29:50 GMT+0000 (Coordinated Universal Time),Wed Jan 07 2026 10:28:08 GMT+0000 (Coordinated Universal Time),Mon Mar 09 2026 10:43:46 GMT+0000 (Coordinated Universal Time),🎱 BINGO ! 🎱,,Wed Jan 07 2026 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,januari,janvier,Gepubliceerd,
🎱 BINGO ! 🎱 Copy 2,bingo-11-copy-2,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,695d1c775bfce8c1a808d3d4,false,false,Tue Jan 06 2026 14:30:15 GMT+0000 (Coordinated Universal Time),Wed Jan 07 2026 10:27:50 GMT+0000 (Coordinated Universal Time),Mon Mar 09 2026 10:43:46 GMT+0000 (Coordinated Universal Time),🎱 BINGO ! 🎱,,Wed Jan 14 2026 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,januari,janvier,Gepubliceerd,
🎱 BINGO ! 🎱 Copy 3,bingo-11-copy-3,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,695d1c9a24a3a439adbbf6c9,false,false,Tue Jan 06 2026 14:30:50 GMT+0000 (Coordinated Universal Time),Wed Jan 07 2026 10:27:45 GMT+0000 (Coordinated Universal Time),Mon Mar 09 2026 10:43:46 GMT+0000 (Coordinated Universal Time),🎱 BINGO ! 🎱,,Wed Jan 28 2026 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,januari,janvier,Gepubliceerd,
🎱 BINGO ! 🎱 Copy 4,bingo-11-copy-4,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,695e77182816581d1a17c4b4,false,false,Wed Jan 07 2026 15:09:12 GMT+0000 (Coordinated Universal Time),Wed Jan 07 2026 15:09:12 GMT+0000 (Coordinated Universal Time),Wed Jan 07 2026 15:09:12 GMT+0000 (Coordinated Universal Time),🎱 BINGO ! 🎱,,Tue Jan 20 2026 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,dinsdag,mardi,januari,janvier,Gepubliceerd,
🎱 BINGO ! 🎱 Copy 5,bingo-11-copy-5,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,6981e4480aef75f87da7089c,false,false,Tue Feb 03 2026 12:04:24 GMT+0000 (Coordinated Universal Time),Tue Feb 03 2026 12:04:24 GMT+0000 (Coordinated Universal Time),Tue Feb 03 2026 12:04:24 GMT+0000 (Coordinated Universal Time),🎱 BINGO ! 🎱,,Wed Feb 04 2026 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,februari,fevrier,Gepubliceerd,
BINGO !,bingo-2,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,68d1543dc9d778ff2a44667f,false,false,Mon Sep 22 2025 13:50:53 GMT+0000 (Coordinated Universal Time),Mon Sep 22 2025 13:50:53 GMT+0000 (Coordinated Universal Time),Mon Sep 22 2025 13:50:53 GMT+0000 (Coordinated Universal Time),BINGO !,,Wed Oct 15 2025 11:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,oktober,octobre,Gepubliceerd,
BINGO !,bingo-3,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,68d154521830485e8b5521c6,false,false,Mon Sep 22 2025 13:51:14 GMT+0000 (Coordinated Universal Time),Mon Sep 22 2025 13:51:14 GMT+0000 (Coordinated Universal Time),Mon Sep 22 2025 13:51:14 GMT+0000 (Coordinated Universal Time),BINGO !,,Wed Oct 22 2025 11:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,oktober,octobre,Gepubliceerd,
BINGO !,bingo-4,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,68d15469302a6ae460d1b9b3,false,false,Mon Sep 22 2025 13:51:37 GMT+0000 (Coordinated Universal Time),Mon Sep 22 2025 13:51:37 GMT+0000 (Coordinated Universal Time),Mon Sep 22 2025 13:51:37 GMT+0000 (Coordinated Universal Time),BINGO !,,Wed Oct 29 2025 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,oktober,octobre,Gepubliceerd,
BINGO !,bingo-5,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,68f755e1f9642c0854ab2edc,false,false,Tue Oct 21 2025 09:44:01 GMT+0000 (Coordinated Universal Time),Tue Oct 21 2025 09:44:01 GMT+0000 (Coordinated Universal Time),Tue Oct 21 2025 09:44:01 GMT+0000 (Coordinated Universal Time),BINGO !,,Wed Nov 05 2025 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,november,novembre,Gepubliceerd,
BINGO !,bingo-6,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,68f755f88c732d091364410b,false,false,Tue Oct 21 2025 09:44:24 GMT+0000 (Coordinated Universal Time),Tue Oct 21 2025 09:44:24 GMT+0000 (Coordinated Universal Time),Tue Oct 21 2025 09:44:24 GMT+0000 (Coordinated Universal Time),BINGO !,,Wed Nov 12 2025 12:30:00 GMT+0000 (Coordinated Universal Time),13:30,16:00,De Harmonie,1 : Per blad / Par feuille ,"Georganiseerd door de Bingoclub, kom spelen en maak kans op mooie prijzen. Elk bingoblad kost €1 (het opgehaalde geld wordt geherinvesteerd in nieuwe prijzen), met een maximum van 8 bladen per persoon. En het beste van alles is dat zelfs de verliezers aan het eind een kleine prijs kunnen winnen. Dus uiteindelijk is iedereen een winnaar :) ","Organisé par le Club Bingo, venez jouer pour tenter de remporter de jolis lots. Chaque feuille de Bingo est vendue au prix de 1€ (l'argent récolté est réinvesti dans les nouveaux lots), avec un maximum de 8 feuilles par personne. Et le meilleur c'est que même les perdants pourront repartir avec un petit lot à la fin. Tout le monde est donc gagnant à la fin :) ",,,woensdag,mercredi,november,novembre,Gepubliceerd,
